,name,url,price,spec,exp,cat
72805,Писаревская Алла Авериевна,https://prodoctorov.ru/moskva/vrach/30444-pisarevskaya/,0,"Радиолог, рентгенолог",0,"Высшая категория, Кандидат наук"
72812,Пылова Ирина Валентиновна,https://prodoctorov.ru/moskva/vrach/466746-pylova/,0,Радиолог,22,"1 категория, Кандидат наук"
72814,Регентова Ольга Сергеевна,https://prodoctorov.ru/moskva/vrach/936106-regentova/,0,Радиолог,14,"1 категория, Кандидат наук"
72825,Свешникова Светлана Анатольевна,https://prodoctorov.ru/moskva/vrach/362709-sveshnikova/,0,Радиолог,37,"Высшая категория, Кандидат наук"
72840,Томашевский Игорь Остапович,https://prodoctorov.ru/moskva/vrach/350203-tomashevskiy/,1610,Радиолог,54,"Высшая категория, Доктор наук"
72843,Троценко Сергей Дмитриевич,https://prodoctorov.ru/moskva/vrach/659961-trocenko/,0,Радиолог,13,"1 категория, Кандидат наук"
72889,Чиненов Денис Владимирович,https://prodoctorov.ru/moskva/vrach/364395-chinenov/,0,"Уролог, онколог-уролог, радиотерапевт",22,"Высшая категория, Кандидат наук"
72903,Аникеева Ольга Юрьевна,https://prodoctorov.ru/moskva/vrach/281220-anikeeva/,0,Радиотерапевт,26,"Высшая категория, Доктор наук"
72908,Чуприк-Малиновская Татьяна Петровна,https://prodoctorov.ru/moskva/vrach/179220-chuprik/,0,Радиотерапевт,47,"Высшая категория, Доктор наук"
72931,Ронами Валерий Гусейнович,https://prodoctorov.ru/moskva/vrach/221770-ronami/,2205,"Мануальный терапевт, вертебролог, невролог, остеопат, реабилитолог, рефлексотерапевт",48,"Высшая категория, Профессор"
72951,Гуржий Ольга Николаевна,https://prodoctorov.ru/moskva/vrach/889230-gurzhiy/,1330,"Травматолог, врач ЛФК, врач общей практики, врач физической и реабилитационной медицины (ФРМ), гастроэнтеролог, гепатолог, кинезиолог, невролог, нейрофизиолог, ортопед, реабилитолог, терапевт, физиотерапевт",26,"1 категория, Кандидат наук"
72955,Самойлова Наталья Валентиновна,https://prodoctorov.ru/moskva/vrach/360037-samoylova/,3500,"Травматолог, вертебролог, врач общей практики, кинезиолог, невролог, ортопед, реабилитолог",31,"Высшая категория, Кандидат наук"
72956,Маркова Светлана Григорьевна,https://prodoctorov.ru/moskva/vrach/71317-markova/,2500,"Невролог, вертебролог, детский невролог, реабилитолог",36,"Высшая категория, Кандидат наук"
72980,Горбунов Алексей Эдуардович,https://prodoctorov.ru/moskva/vrach/409658-gorbunov/,1800,"Терапевт, кардиолог, реабилитолог",36,"Высшая категория, Профессор"
72987,Казанин Константин Сергеевич,https://prodoctorov.ru/moskva/vrach/961841-kazanin/,1150,"Ортопед, артролог, вертебролог, реабилитолог, травматолог",23,"Высшая категория, Кандидат наук"
72992,Тохсыров Аслан Владимирович,https://prodoctorov.ru/moskva/vrach/80632-tohsyrov/,1150,"Хирург, артролог, врач УЗИ, малоинвазивный хирург, ортопед, реабилитолог, травматолог, флеболог, функциональный диагност",27,"Высшая категория, Кандидат наук"
73024,Глазкова Ирина Ивановна,https://prodoctorov.ru/moskva/vrach/870777-glazkova/,5000,"Врач ЛФК, реабилитолог, спортивный врач",34,"Высшая категория, Кандидат наук"
73035,Панюков Максим Валерьевич,https://prodoctorov.ru/moskva/vrach/209463-panyukov/,0,"Мануальный терапевт, невролог, остеопат, реабилитолог, спортивный врач",23,"1 категория, Кандидат наук"
73096,Юрьева Татьяна Валентиновна,https://prodoctorov.ru/moskva/vrach/712754-yureva/,0,Реабилитолог,27,"Высшая категория, Кандидат наук"
73112,Васильченко Наталья Ивановна,https://prodoctorov.ru/moskva/vrach/879182-vasilchenko/,0,"Невролог, реабилитолог",25,"1 категория, Кандидат наук"
73114,Волкова Татьяна Николаевна,https://prodoctorov.ru/moskva/vrach/779284-volkova/,0,"Терапевт, врач общей практики, пульмонолог, реабилитолог, фтизиатр",42,"Высшая категория, Доктор наук"
73118,Захарьянц Лилиан Владленовна,https://prodoctorov.ru/moskva/vrach/704987-zaharyanc/,0,"Физиотерапевт, реабилитолог",37,"Высшая категория, Кандидат наук"
73122,Карпова Ольга Валентиновна,https://prodoctorov.ru/moskva/vrach/237674-karpova/,0,"Невролог, реабилитолог",16,"Высшая категория, Кандидат наук"
73165,Ященко Ирина Анатольевна,https://prodoctorov.ru/moskva/vrach/113894-yashenko/,0,"Невролог, реабилитолог",28,"Высшая категория, Кандидат наук"
73173,Жукова Надежда Валерьевна,https://prodoctorov.ru/moskva/vrach/371109-zhukova/,770,Ревматолог,13,"Высшая категория, Кандидат наук"
73175,Марущак Виталий Витальевич,https://prodoctorov.ru/moskva/vrach/118067-marushak/,2805,"Ревматолог, кардиолог, терапевт",50,"Высшая категория, Кандидат наук"
73196,Сегельман Виктор Соломонович,https://prodoctorov.ru/moskva/vrach/217381-segelman/,4000,"Нефролог, ревматолог, терапевт",53,"Высшая категория, Кандидат наук"
